author_id,author_name
123256893,R. Vishwakarma
2257129995,Xuanqian Huang
47685225,J. Wells
48705722,J. Radović
66663954,Ward Rd
3634701,L. Privitera
100593306,C. Weilbaker
116766639,牧田 圭
88840595,Mei-Shey Lin
100924529,Ondřej Záliš
2073560467,R. J. Fahy
2150166989,C. J. Turner
100811474,Elizandra Machado Follmann
1527098599,Yonghui Li
6426322,T. Root
9233883,P. Liljeberg
40993096,I. Sokolov
2143274033,Njah Mercy
11909463,A. Manin
38634798,C. Morales
102250172,M. Fierz
5608922,H. Minaguchi
87967249,A. Prabucki
2424687,E. Ruoslahti
38925513,I. Cheng
2136535266,Débora Lidiane Oliveira Martins
52272925,박동규
101172637,Mustofa Kamal Aziz
148478381,А. Карим Юнси
65825898,H. Habbi
3398878,Zhisheng Zhao
1412574735,B. Becq-Giraudon
2258466910,Ping Zheng
80652046,D. Rosenow
3045077,S. Kovriga
6282927,A. Gewirtz
1397646180,R. Al‐Shahi Salman
1521285003,张吕华
2052295984,Chen Ji
2186527727,Wen Yan
32880357,E. Villanueva
2086935674,Jasmin Khare
48234854,Yue Shen
3563993,T. Ohsuna
1581421106,M. N. Chalatashvili
81385669,J. Jacobs
2331202440,Chaowei Jiang
100638652,佐藤 英彦
2036074929,奚临临
2082056747,D. Muzraeva
40424515,A. Eckart
71730470,Kishor Naskar
30858981,A. Barkhatov
1395416611,曼杜凡
2365718,S. Bonne
8871780,C. Dabrio
11662109,A. I. Lukina
16929609,F. E. Inbau
5388653,M. Lautens
2108930908,Jin Zhang
83316042,В. И. Корнилов
89020202,J. Noordhuizen
2085523822,Hidenori Yorozu
2251955290,López-Soriano Fj
82582839,A. Shabanloo
2268306657,Mingyuan Xu
10115272,R. Pagliarin
3946823,L. Florens
90888319,Berenice Martins Toralles carbonari
3676224,T. Gabryelewicz
34808006,K. Erlandsson
116192984,M. Holland
2059061028,H. Rong
91053717,幡手 泰雄
146884753,H. Faust
2118358174,Zhiyu Liu
9926076,Jiatao Yan
2146271762,Jing Zhu
52009669,Gregory J. Boss
119476423,S. I. Akhtar
6632587,E. Reynolds
2111326496,Zhiwei Chen
2233442859,Nia Eastment
2098880281,Roland Wessicken
84250977,Huang Shaon
2655489,Fangbiao Li
144543659,G. Wick
78316365,Sandra M. Blois
4134359,J. González
30526491,Li Xu
66333205,王臻
87233602,M. Okawara
2107359206,T. Silva
144450866,A. Tomás
71299963,R. Hossein
91479432,A. Bartlett
153056159,K. Vollmer
34936522,A. Mamaeva
144914369,V. Ovchinnikov
2158855307,A.J. Caberto
115508027,Brainerd Dyer
153238994,F. Munoz
1399577732,A. Fernández-Zubieta
1736622,M. Yanagisawa
145295756,G. England
145650192,Hua Yan
153812358,M. Izadi
3702327,Ren Guang
3579831,R. Yamada
2288682655,B. Shruthi
34743358,T. Saida
1401514050,E. Nowakowska-Szyrwińska
144599360,Justin W. Yan
2268262600,Peng Liu
3343489,I. Yoshino
2108888,G. Iorio
1401565294,P. L. Martinez-Espinosa
47318347,H. Ali
41068254,S. Gomathi
6769828,S. Baharum
104977420,Marinés Salazar Loggiodice
143945217,R. Dabiré
2108126435,Yanyan Wang
15498810,H. Kemna
2052829450,Shuang Bai
134476853,Mohammad Gifari Sono
46947414,Zihe Li
88098974,Saijuan Chen
136071220,森口 武彦
94230338,A. Duncker
145625802,Virginia Linares
2055653335,V. A. Mironov
115663847,栄藤 修
1422132152,Judith Stepan-Norris
2094443807,Hato Schmeiser
145526980,R. Williams
2335695467,Ian Jones
114175221,裕司 越後
94207349,임진환
80906239,前田 大助
2297325110,Chunyu Liu
4891045,M. Llovera
152682244,Y. Shao
50315816,Aki Tanaka
3359488,R. Écochard
2114133149,Z. Ye
2099448664,罗承平
2080901949,CERTAINSylvia Elmes
2082537584,D. Wijayani
47970254,M. Taiana
2070990441,T. Simmons
101286434,Eu-Cheong 황의청Hwang
51293705,K. Fox
5157575,F. Jafarpour
2046316244,吕化真
2109595011,Zili Huang
144001753,Ioan-Adrian Ciureanu
147685507,N. V. Makhotina
2258001665,Irungu Ruth Wanjiru
117314528,R. Lall
119685517,J. Freytag
21042928,Trygve O. Tollefsboll
2052913878,P. P. Gomes
144051461,M. Reck
80855006,杨海玉
145555962,Michael Payton
2089758133,X. Yi
90092441,X. A. Dominguez
143903064,T. Jiang
2083396705,F. Bartolomucci
118428254,V. Bakshaev
1882396,M. Barer
82470806,安井 正一
6159094,Jiangang Wei
69049660,E. Shiu
70611381,I. Pollack
90259417,Brites Daniela
149276092,稲生侑汰
2129349928,Ahmad Nouvel
148613296,С. М. Аксенов
1431355797,I. V. Bogadel'nikov
70257203,森 光一
3656222,I. Márová
4615472,P. F. T. Junior
50579051,A. Stejskalová
15284229,Sonia Y Velásquez
69038354,牛山 泉
2097855055,V. I. Pesotsky
47945333,R. Jaeger
117919579,Tamara-Oana Brătucu
2109158598,Shulin Li
35405843,F. Moradi
152644485,P. Hay
97508783,Sahar Lemanczyk
81790731,Hong-lan Ai
2363191,H. Gerber
1474073167,叶永根
3012694,P. Svedberg
97347659,J. Lindt
40445318,M. Farrall
33964300,J. Wark
2011719,S. Buckland
2297109880,Claus Niederau
87393456,M. Tessier-Lavigne
1665922128,严共高
2076423664,Theodore F. Morse
104022378,王刚
145162261,S. Zaheer
79878511,S. Kouamenan
2154218253,Jennifer J. Summary-Smith
1446124911,Heutz Sandrine
1879589,A. A. Balanov
147121818,Jessica Neder
118420285,Karoline de Souza Oliveira
2116458926,Dong Xu
51191341,A. Guerra
2276432896,Mohammad Amin Abbasi
16677946,VAN ZEIJSTJ
153298126,N. Jaafari
67229714,加藤 寛
4166517,N. Madhusudhan
2952562,V. Parshin
30053902,V. Kain
12291199,Tabetha S. Ratliff
1803900427,J. Heintzman
97205209,B. R. Nahdiati
95451318,M. Saleh
103929941,Jung-ku Park
101767181,S. Ragland
134552894,O. Pérez
2309968237,Fang Shen
1431390687,Wang Ya-zho
1976008,R. Mendes
123788337,V. V. Yamshchikov
32196743,J. Rosenblat
2243110786,B. Moser
48579444,Hong Jiang
2293206940,Weitao Wang
2069630656,A. MacDonald
2093734924,Nancy Senior
136300488,真角 元士
84099583,Ujang Hamdani
145188074,María Pilar Queralt del Hierro
2258643358,Didier Dormont
2070954624,P. Tortoli
2109391351,Yanxia Chen
144488543,M. Pagano
104588093,Thierry Ducrocq
1422325917,S. Murillo-Rendón
133800495,Camille Tallard
98012271,P. Bahmani
52616838,Mazaev Pn
6062335,D. Docheva
6613822,P. Wizinowich
2302536559,A. P. Das
2136839129,K. Su
47409686,A. Minissale
52013356,Katie Hutchison
50668107,Jean-Yves Trépos
145025547,John L. Keane
144090806,R. Arens
145718126,E. Morgado
13628892,Fatimah Meshikhes
80088847,Tânia Maria Santos Pires
2112459949,Lan Yu
9298983,P. Pandey
5121488,D. Otgonsuren
3925796,M. Losowsky
143799873,V. Dongre
1403249140,David Lau-Kee
92081835,Juejun Wang
16000858,B. Thoisy
2096224633,H. Blake
2097857968,曹静
87501919,Tomoyoshi Yagi
1379656428,Mikhlesh Kumari
2095390447,李泽平
74077764,明石 俊和
1398587850,C. González-Gordaliza
114600036,D. S. Gapich
2103564871,Ron Danziger
3608781,D. Mahadevan
2215371358,Bernice Huynh
2056573698,Steve Wharton
66280909,Cecile J. Proctor
3295290,M. Kordaki
5423350,J. Psillakis
2315019980,Jumin Zhou
4745499,E. Fliers
143650310,M. Marino
113842844,Behnam Rahbani Nobar
48064040,Lisha Yang
2111498064,Zhu Chen
17141895,Kathrin von Kieseritzky
2214659023,Yasmin Lemos Morello
6942347,I. Alobid
143817914,K. Takeda
101434113,深谷创一
145061226,J. Baak
71023390,Παρασκευη Μιχελακη
145399700,Jian-Ping Jin
120181188,A. Norman
79999743,I. Lewis
93177339,H. Hwang
152706915,G. Krüger
143990714,R. Nieminen
5098792,H. Yokomise
1965861,A. Fader
3326840,Bogong Li
67169957,Michel Jp
3530701,Yifei Mu
115131718,Tatiana Póvoa Naves
2257086629,Caimei Mo
104231381,J. Tannery
2107707712,M. Inoue
1679704,Y. Liu
2218626850,Yash Tripathy
82378037,Catherine Robinson
83628775,Trask Jd
15121532,H. G. Attiya
93226488,B. Michel
4056291,S. Menon
40084081,E. González
2156021359,Y. G. Li
9801876,Y. Sunatsuki
2116655463,Kodai Suzuki
145541831,Balakrishnan Narayanaswamy
49556425,G. Mason
1439178762,George Brook F.L.S.
2283172727,Roberto Calabria Guimarães Da Silva
100555316,Yu. G. Rudoi
119196389,端郎 久保内
21675010,T. Hamano
48512223,Shangjing Xin
48328653,J. Brady
5698786,E. Cioppi
47124168,L. Morton
96329015,東京都
37767240,J. Martinell
34598495,P. Greenwood
103036256,E. L. Aleksandrov
40394173,G. Lei
2807150,C. House
3495922,A. Bavelloni
2237404390,Yidong Peng
134576618,P. Gaspar
1571919264,R. Clark
2593005,R. Bourgon
71914911,G. Greenhalgh
35131978,Chunyang Zhai
2058123463,Zhu Xiao-bin
2260403336,A. V. Zabilska
2157953257,Johann W. Miller
2243360996,Zhong Lin
144761782,H. Wong
48016344,Huiwen Wang
104167771,Y. Cabuy
101017195,Kyu-Min 이규민Lee
91729787,R. Rezakhanlou
2084049997,G. Bigalli
4167467,B. Battsetseg
144581330,S. Rajagopal
2883689,Ji-jun Ao
13129060,L. Shkarenkova
145203107,Guo-lin Zhang
12171434,V. Umnerová
12445851,A. Wissner
144504558,V. Reddy
36149342,M. Chala
66614693,박유진
2337409928,G. Kamali
150979604,Eyong Clinton Achere
73581128,An van Hecke
84256752,N. Madon
1939185,S. Weissman
6164023,H. Yamabe
9126488,Tan Gui-jun
145888253,D. H. Harter
1412716519,贝托利.巴梭蒂.吉奥凡尼
2810348,Soo-Jong Lee
152107380,周伟
51116000,A. Szymkiewicz
91735070,N. Deshpande
49693017,E. Nordström
2152505718,Lei Wang
49399815,D. Melrose
2073170367,Yasuteru Eguchi
92318000,C. Souleau
39695840,Sejal S Shah
121078491,Soumia Nifri
69880495,K. Nafus
2069133772,R. O'Donnell
2145526040,Yan-Feng Liu
3617109,I. Hesse
146248933,Bernard Clacens
40574133,F. Bozkurt
10120059,S. Bandemer
5726577,A. Kalsbeek
1722850,Dietmar Wolfram
67139125,M. Sukach
48920262,A. Patt
118030571,Elaine Dumoulin
5250420,D. Talhada
9885177,S. Toyokuni
2055019964,F. Hofstaedter
2113508404,Duan Ma
145558033,O. Kosheleva
69996314,G. Cosgriff
2004601111,Li-Zu Yang
5850977,R. Polinsky
113164493,N. Dinerstein
4387990,B. Dwyer
82406090,Lisa See
4310848,L. Valuev
31161567,I. Johnson
67278337,U. Bonn
2286912121,M.Phil. Scholar
84529071,Li Liang-lian
2235986560,'. L. Nee
2113068877,V. E. Zav'iantsev
1707254,Á. Blanco
121827678,小孫 康平
2143797561,Yao-Hsien Huang
3551633,A. Einstein
2080496379,B. V. Renterghem
2093730294,Jacques Vrijens
,Gwendolyn Rehrig
2071765777,Alexis Ahumada
2281781289,Nicholas Wilson
2067438652,Yue Bo
6193051,Y. Fukumaki
1854466,T. Robbins
1991224,Aiqin Wang
1403397083,F. Bianchi-Demicheli
47451192,G. Marzocca
2341613618,Priyanka Bhaskar
82387539,Ellen Dixon Hilles
2118022420,Zhiyuan Li
116880267,崔士波
3848933,R. Suthers
1746106,Hoe-Han Goh
2116575314,Shanshan Zhang
2115050204,Mai Hayashi
82584800,Yang Jing-xin
9293619,Xiucai Wang
92042770,Y. Yin
30165014,S. Myasnikova
12925834,W. Borchard
83032839,Magdallen N. Juma
6994391,W. Belzig
147265073,Keyton de la Hoz Villalobos
4110281,Zoya R. Yurkovetsky
152410283,C. Kelly
1401979402,C. Richard-Hansen
4971900,M. Benecke
2066999496,Ni Jing
91132428,A. Gaina
84333236,S. Clarke
144745299,M. Manos
49996639,P. Sahu
2057890878,Benjamin P Hammond
4044901,A. Salleo
144522872,G. Schneider
5807441,E. Polati
1694939,J. Cornette
2029185596,Yuntao Xie
98018894,J. Verdeja
92207108,C. Maekoya
2917562,E. Molloy
11676348,I. Gmoshinsky
6764888,D. Yoon
2112227210,Qi Wu
2178139482,V S Pron'kin
153014312,A. V. Semenov
143812972,H. Hasan
13399971,L. Martins Júnior
2021759634,Sekongo Yassongui
40695984,P. Pellegrini
2246155434,R. Richart
50125164,J. Laberge
2114887863,T. Brown
2097401483,王湘江
1480809477,Zhu Shou-quan
12528924,R. Mykytowycz
3888808,D. Beher
22426017,Benjamin Dechant
49108186,K. L. Cross
152820292,María F. Quintana
2288696171,S. Sivaranjani
121190398,J. F. Hubbard
1399209338,J. Laroche-Traineau
9689258,J. Lilliestam
108776597,L. Cristini
2077192082,I. Gimenez
108059586,Pilar Gutiérrez Santiago
2142358874,Rajeev Shah
83321496,F. Ren
144287292,B. Howard
40987197,F. Cheng
14201076,Qingsong Ju
36163013,E. Barahona
2053174560,Jay Z. Yeh
79877812,D. Ph
4261557,Donghai Zhao
7901329,Longshan Zhao
134663247,RW Nyffeler
145554494,F. Çakır
2143125809,Ming-yun Guan
1390008905,J. Orozco-Arroyave
2109850683,Shalini Sharma
50015889,Chuanshan Zhao
2206680,Hans-Joachim Wünsche
3505951,R. Schmieder
69469010,J. Bochanski
1582777854,海老根亮
145110268,C. R. González
2077240299,N. Besednova
80518020,T. Masayuki
46486171,C. Kull
2235980570,'. Sallyguttormsen
6482895,R. Mandavia
134935537,А. Б. Косарев
103269774,R. Terauti
108306845,Germán Pinazo
81626008,亀谷 徹
2215751575,Chae Kim
2177756868,Zhao Ren
103871113,G. Idrisov
2085636455,I. Ehret
2109079977,Q. Wang
50108310,Amber Cragg
4132134,N. A. Beketova
117305128,Табаксоева Ирина Рамазановна
47503997,H. Link
2355895,N. Piersma
1665906460,洪越月
13580852,L. Durnov
3944664,A. Ravasio
104951218,허선경
143994159,J. Griffin
73466245,Jongnam Baek
21615560,T. Ludemann
35201767,R. Mayer
1888288,G. Pap
2779212,L. Sweet
1665407707,Abdelhak Abderrahamane. Bensebia
1838382,Shintaro Okazaki
47799640,B. W. Perry
119855979,Mahalakshmi Nair
117882158,Nazila Akbarian Rad
2983030,S. Bachmann
52473964,박성근
49219157,Shiwei Zhou
143681487,Helena Díez García
49103404,Xian-Liang Tian
30386194,L. Almásy
9620000,E. Virot
8160268,T. Allison
2115538590,Haokun Yang
2303537812,Bryan Schwartz
103520840,都 守煕
2213292938,Dayanne Beatriz Gomes Sampaio
3321544,J. Suh
79832289,J. Pickworth
46654239,W. Hofheinz
71318263,前田 和彦
2175799289,Madison C. Garibotti
21616140,C. Souch
49626631,Dan Ma
2030953175,Smita Das
2128294987,Rachel E. Siegel
2078967,V. Dhillon
49782397,N. Hongu
2613702,L. Curtis
1958625,M. Mann
1431955697,Ren Tai-fang
88554707,加藤 丈雄
72553081,Cao Jian-ying
50989545,Michael Cooper
47104884,D. Bojanic
4282875,B. Zöllner
51015723,Lucy Cao
12116285,B. Weksler
145597644,J. Wyman
2139274067,José Ricardo Negrete Ocampo
144034035,Iosr Journals
2111480310,Hidetoshi Suzuki
3418361,N. Cornille
135408631,初幸 濱田
2300735,S. Peterson
2090427136,Andrés Córdoba
46775988,A. Lepidi
2267017637,Xinyi Yu
66894948,Sogani Rk
151064846,J. F. Silva
144994281,James W. Clark
20478840,W. Westerhoff
2075671282,Günter Ehret
145589790,W. Morgan
153556719,Yuanbo Liang
97498386,J. V. Stebut
145319066,J. Bartek
90671881,Doh Koffi Stéphane
2759817,S. Leggett
144073596,J. Hong
3318479,P. Kass
3530888,Jr.
5257689,C. Shukunami
83845930,C. Garcı́a-Martı́nez
4126087,F. Bertoldo
37765000,Glauco Battagliarin
49393934,P. Roberts
144253333,M. Labrador
51111498,Sombiniaina Larissa Harimanana
48875383,Zhao Wan
4083581,G. Pichierri
2143129885,Shangyun Wang
12842095,P. Silva
1672408178,エルデネチョローン エンフジャフラン
2107422821,Y. Nakamura
145818908,K. Müllen
93277349,G. Eller
2118229187,Ruiyan Chen
3849160,R. Ortuño
2091014298,V. Mete
36886790,Lixin Tang
47875577,Anna Coulibaly
7290168,Mohamad A. Hamad
2110390231,Jinnan Wu
144512476,M. Sengupta
92431736,Parag M. Ahmedabadi
2141896928,Nga Le
38145540,C. Landry
2081406953,Carolina Snaider
2081450754,C. Tricot
112853636,Anna-Stina Strömberg
153191643,A. Douglas
92330709,R. Lett
6267354,A. Bhangoo
3500882,M. Francaux
149142316,朱冠登
145480674,L. Cocco
6267345,Shreshtha Ramanlal
134954000,В. А. Завалишин
100617395,魏贞闵
49215082,E. Jansen
2386874,J. Gunn
2065363646,M. V. Andrade
3305603,M. G. Millis
11588283,R. Ronces
46240111,Du Xiao-yong
96985151,N. Yoichiro
81751343,Fay Tough
49988085,Frances Guerin
1556519939,C. DeMone
3133589,P. Veith
2097599912,Karlheinz
145483279,H. Tenhunen
1397394267,V. Reyes‐García
2868177,Anita Saraf
112890833,J. Yoshiyama
2741575,A. Geuna
1938292,K. Brinker
87330323,C. Li
81175722,Yaacob Latif
48950103,Charles Swain
4875949,L. Hazlehurst
4506413,C. Lingle
5206291,J. Yun
117725054,P. Muck
2274860109,Keith R. Brunt
101497083,Sophia A. Mcclennen
47852216,L. Xiaojun
152471680,M. Ferreira
144322180,J. Multon
4177238,D. Kooby
27103196,Kuang‐Lieh Lu
70010807,R. Gallant
5771105,A. Buléon
38954494,B. Naji
1381099096,Negascheva Ma
1398194664,S. Heurtin‐Roberts
1484347724,Ruan Bi-hui
120637481,J. Probst
145566744,A. Kleinman
135701655,尚浩 北村
66710559,Volker C. Franke
2141458510,Swita Klaudia Pangulu
49875879,H. Murata
151308598,С.Н. Дрозд
2059949686,Wang Qianxin
82243084,남재성
2197067750,Shankar Balasubramanian
35324019,M. K. Shaath
12587014,I. Zonn
81756336,B. Yorker
71854633,Xiaoli Chao
2004997965,Jeffry Latumahina
9787201,Sirilak Sattayasamitsathit
3579114,U. Scherf
3649677,D. Canales
135164500,임익
35837033,I. Seidel
3960109,Jin Sun Kim
103353059,A. Mironov
2323557532,Qi Huang
2032072,S. Torii
88702880,D. P. Ariana
15271681,G. Szappanyos
1714283,Vijay V. Raghavan
1453882447,K. Henning-Abrahamsson
2071173558,Carmela Morizzo
2145072268,Yan Wu
144959525,Helene M. Lawson
31394041,A. Habte
80434281,Yi Ting
121414133,L. Phillips
152806752,N. Dmitrieva
2027435705,Licínia L. G. Justin
2153603546,Yu Wang
2215371297,Natalie Runham
2717312,S. Ozeri
3201046,M. Rabilloud
1848073,J. Elek
38840570,Yong Shao
82568666,A. Lestari
2073474964,B. Pilawa
12929108,Laura Polverari
2143272360,Amy Jasani
2108805438,Jae-Ho Lee
5041488,Y. Shimazono
95190115,J. Jureta
91306097,A. N. Kraiko
4600552,H. Parmentier
40556103,W. Heinemann
46283061,B. Nexø
1411211996,V. I. Gol'denberg
89799686,이규준
2308486856,Kevin Zheng
1393611829,D. Sánchez-Rodríguez
108642238,А. Хачикубо
4267166,J. Khangura
143905890,A. C. Bezerra
72440721,O. Jay
144510063,E. Bauer
2092057593,M. Paccalin
66420306,Yoann Blangero
2259707727,Mohammed M Farid
48327123,S. Kan
33785918,Christopher R Racine
4565025,A. Hata
66153632,Chen My
145168723,I. Santos
1381116618,S. Bordin
2136419,P. Pollett
49760106,T. Yoshimoto
101711285,D. Sumner
2272701966,Colleen Marino
84211579,原 重臣
4848277,A. Franx
2914634,J. Kulmala
2060290756,M. W. Wardana
2459996,E. Kansa
153662192,A. Sabbatini
2036019348,Samara Atanielly Rocha
1443396435,K. Sosnkowska-Kehiaian
16056437,S. Tingle
92473320,A. F. Sykes
2128549130,Isah Muhammad Musa
2162944303,Riccardo Nocini
81679530,中川 加寿夫
101131117,A. Zechini
145808089,C. Grimmond
48520410,Xiaokun Yang
2534814,Hitomi Watanabe
2257039879,Woomin Kyoung
2155061973,Jesús Machuca-Aguado
134417028,M. Kocsis
2258643179,Maurice Rivierez
108557431,紙本 篤
2094727836,O. Chang-jin
36199035,R. Jambou
2161071228,Xiaoshuang Dai
1728777,V. Fusco
90579334,F. Jiwuba
89116388,K. Young
104991354,L. Musset
115636173,Maria-Roxana Bischin
2160926012,J. Mareš
102957432,F. Harbus
48638320,Y. Yatabe
69549496,Sam Dallas
1396946937,Athanasia K Papazafiropouloυ
13065750,E. Pantelides
96996155,Игорь Сергеевич Соловенко
33041758,F. Alonso
15612966,J. Grayland
49336401,Eva Naumann
1519581397,牧瀬 崇
1711791,Xueyao Li
2215370909,Audrey Nolet
92788184,R. E. Luck
11472064,M. N. Melampy
91812124,Незовитина Мария Александровна
4651752,H. Sadick
88080801,François Chénedé
49892940,Wang Li-jun
143959267,U. Reinhardt
47819561,G. H. Morris
38334366,M. Cheyne
2107215053,J. Allen
3747700,P. Frumhoff
6891721,J. Lipham
3378440,Jessica S. Horst
2273609612,Xiaoli Ma
2091723425,Y. Ramadhani
70424009,Maria Margarida Machado
49449659,Ning Yue
2472260,M. Uder
2093345,D. Sharon
2982904,Whoiyul Kim
2341859642,Churakov Andrei
3846239,D. Averyanov
2367198,F. Cavallin
6753816,O. Oenema
6304372,E. Mazzilli
12593555,A. Kamocka
80977018,Violeta Gabriela Băncilă
13398712,Valerie Jenness
152872180,S. K. Dubey
2101654054,N. G. Barragán
134432061,M. F. G. Matthewman
87939314,鳥本 昇
153461765,T. Ling
123727542,Xu Zhiwei
3731891,V. Storchak
46611901,Giovanni Ciatto
153197765,H. Wallin
2238264773,Zichen Wang
2100354123,M. T. Lanorte
50207486,K. Miyoshi
2069791897,Y. Bian
123451695,John A. Young
39696320,Sadra Naddaf-sh
2236609311,York State
92688517,O. Parfenov
36192771,G. Pridham
2108906575,Hua Yi Zhang
79987199,Н. К. Ботоева
89290669,J. Haerer
2174887195,Igor de Sousa Morais
2188061947,Rodrigo Martín-Hernández
2064903233,Anja Jørgensen
3173643,Georgios Tzanakis
35467064,Dandan Yu
88684939,B. Péramau
2604336,L. Kuller
1576011833,I. Ibrahim
89103765,Y. Baryshev
2228673,K. Suganuma
152703813,S. Jain
65835171,Alireza Rahmani
2065855800,Pan Ying
150944599,C. Bernhardt
84593821,C. Waller
50257207,Mindy Chang
46902725,S. Kaplan
2239831683,Anthony P. Reynolds
144408384,Kaichun Wu
1453094674,G. Pesavento
113436344,A. Al-ghamdi
2145516358,Baozhong Li
3997894,M. Kara
41132290,Wang Rui-fang
145633881,E. Wick
102678604,松本 亦太郎
49293798,A. Delage
69042563,倉西 誠
2150905390,S. R. Shukla
122229363,B. Odette
1404866045,V. D’Angiolella
145045202,S. Devi
148327074,V. Walter
2291665917,Andreas Dietzel
2071020034,Huang Chun
2191069654,Oliver Pech
4075632,F. Schiele
89371582,Fernando P. Córdoba
6141931,I. Woo
48912904,J. B. Johnson
2056117768,M. J. Cunha
40689365,W. Lange
1506942223,T. Smyth
46589988,O. Kogan
83668549,目澤 修二
73769400,Fokunang Ntungwen
8641665,Noshabah Tabassum
145292953,D. Mathieu
2110094619,A. Gupta
2058876136,Daniel Ting
1590810583,Jin Hyoung Kim
15554440,S. Nouri
5489799,P. Veerakumar
34945757,J. Boiten
40372526,J. Hayward
153229952,R. Chakravarty
93273277,Y. Zima
47460466,Xuefei Feng
3886563,K. Levinson
90054449,E. Takai
31565737,M. K. Panner Selvam
92298495,Solmaz Zabihollahi
148421093,Zenia Abad
2082438726,C. Page
2254429127,Chris D. Frith
1443360303,Wang Zun-qin
7530274,Anh Phuong Le
74475924,Gye-Young Lee
47386696,Chen Ying
17057092,H. Langgård
2065026672,Junbo Ge
40510734,M. Gandhi
2239192516,Paul S. Lietman
81800082,河野 義明
88182096,M. Nalli
2054915373,Qixu Cai
2255692,G. Lentini
153728518,M. Martin
2744381,M. Quijano
80972238,元礼 巨田
91648648,笠見 昭信
2288620532,Muhammad Fedryansyah
2108410757,Ji Liu
145959418,K. Horký
2258643761,Salah Oueslati
2134654710,B. C. Ferreira
50730441,B. Ryan
101518778,S. Fayans
49188834,I. .. Glebov
34855076,B. Akoglu
2008235946,Zhengmao Yang
3121589,A. Chizhik
73536785,Ιωάννης Μπερταχάς
40306653,S. Martel
2266109095,Sandra Sánchez García
2449850,J. Ferrières
31948026,Konika Nirmalanathan
115402152,Arief Yanto Rukmana
2071723607,俊也 高橋
2069661970,Joshua Cruz
120743869,Ángel Azañero
2057396756,W. Fischer
1737492,R. Parsey
46923733,M. Looser
122370956,Leidiane Santos De Santana
144326312,Kyungdo Han
14155657,Z. Mikhaĭlova
92113245,M. Snijder
11245183,B. Klein
40335982,D. Longo
2148761625,Mahmoud A. Hassan
88738372,A. Lazarova
92001819,Kunshi Zhang
35074704,A. Lanzara
84012835,Тамара Николаевна Хомутова
1392308532,D. Clements
2117142422,Jiancheng Dong
2278248,Z. Zivković
2093215041,R. Gómez
48605888,L. Huo
6335001,Shuang-yin Han
2155516082,Ying Wang
11260583,O. D. Hierro
2055551759,Jim Petrik
1694083771,Juan Liu
2237425123,Shuyu Sun
39721340,M. Kaufmann
136063133,梶原 さい子
143888045,K. Mori
1411919598,Cao Hou-nan
2099093745,Ulrik Unenge
72514435,S. Sankeshwari
46269822,Alfred Viehbeck
100500279,Leona Slívová
5120752,A. Vilan
7860258,Shahed Toossi
2028583427,Wang Chuan-bing
143653681,Shuicheng Yan
2277019150,W. Johnson
144542166,M. Engel
72238927,T. S. Biji
12871958,A. Schretzenmayr
38317566,M. Matczuk
2287095540,Tanmoy Som
116305272,N. Srinivasan
2084518728,Galbrielle A. Rosenthal-Ayres
2153304288,Fan Zhang
47450372,A. Smith
121097246,Jessica Almeida Costa
39300462,B. C. Bhattacharyya
144525028,S. Baker
2057022169,T. Robertson
40468654,Julia Ness
2254728,R. D. Gaudemaris
52582300,Steffen Beich
31276691,Lin Jin-guo
4556602,G. Tuszynski
2261360280,Takashi Yamamoto
50459341,Nicole Travis
5069733,T. Bocci
136265544,田上 拓弥
82051471,J. Chérot
6728709,V. Kolovou
145568242,L. Casella
1995516,C. Myers
81229252,M. Smet
1707026261,R. Selley
69421811,朱辉杰
3117834,M. Russell
2438713,H. H. França
150376673,Шулутко Александр Михайлович
12554622,Mingzhi Zhang
69576970,水野 稔
2760665,M. Kirshbaum
66610477,大出 泰久
93775911,Sung‐Gon Lim
122770735,S. Priyatharsiny
2310077873,Marina Gorbatyuk
2235564754,A. Rossi
49754981,Lijuan Sun
143939935,C. Ki
94427812,A. Hussein
2266847217,Shinnosuke Higuchi
2217522759,J. M. T. D. Santos
2111725332,Yuji Watanabe
2219486730,Yevgen Bazhenov
108198097,Seminario Permanente
48218911,B. Li
144976973,Qianting Zhu
117955037,M. Sahu
2590173,N. Gov
6297147,A. Tjønneland
8048003,S. Ruddell
2149131554,Guangjuan Xu
2257131289,Xuemei Xu
145163449,J. M. I. Ramos
145767814,B. S. Kumar
48975717,N. Koffi
40231140,J. Choi
35268902,R. Swart
2407493,B. Ladoux
145166843,R. James
145182786,K. Brühl
49726065,Kaori Hata
144688031,Tom Blackburn
12700144,M. Sautereau
2053217062,A. M. McLaughlin
89293483,C. Burton
66662666,M. Obrić
31383469,Bing-Fong Liu
2460152,A. Marginean
2125080769,Gerry Ganika
2108305160,Zhenyuan Wang
34709088,K. Yanagi
4792894,M. Langdorf
100830864,B. DelCurto
119821651,นิรวรรณ รวมธรรม
14394346,J. Acsell
152452672,박진수
2152372663,Liangxuan Ren
2155434165,Hsin-Chih F. Liu
30713770,O. G. Petkau
6477983,G. Ducrocq
89366265,C. Costa
80341547,Zheng Hg
2581706,M. Kalafi
50405897,E. Ruckenstein
82437183,Сергей Геннадьевич Петров
2084314142,G. Koster
2134482192,姜小龙 JIANG Xiaolong
3903539,T. Welberry
123067090,A. Bethge
82126229,J. Goldin
65859364,Unkyoung Maeng
1405686175,Chen Yong-en
